,id,volume,subtype,date,year,title,source,person_sentby,person_sentto,city,era,inst_sentby,inst_sentto,person_mentioned,inst_mentioned
224,frus1969-76v30_d225,frus1969-76v30,historical-document,1975-05-22,1975,225. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Ford Library, National Security Adviser, Trip Briefing Books and Cables for Henry Kissinger, 1974–1976, Box 8, 5/18–23/75, HAK to President. Secret; Sensitive; Eyes Only. Sent for information. Ford initialed the memorandum indicating that he had seen it.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Demirel Suleyman', 'Brent C. Scowcroft', 'Ford Gerald R.', 'A. Henry Kissinger', 'Bulent Ecevit'}",{'t_CENTO1'}
225,frus1969-76v30_d226,frus1969-76v30,historical-document,1975-05-23,1975,226. Memorandum From the President’s Deputy Assistant for National Security Affairs (Scowcroft) to President Ford,"Source: Ford Library, National Security Adviser, Trip Briefing Books and Cables for Henry Kissinger, 1974–1976, Box 8, 5/18–23/75, HAK to President. Secret; Sensitive; Eyes Only. Sent for information. Ford initialed the memorandum indicating that he had seen it.",['Brent C. Scowcroft'],['Ford Gerald R.'],Washington,Gerald R. Ford,[],[],"{'Demirel Suleyman', 'Brent C. Scowcroft', 'Ford Gerald R.', 'A. Henry Kissinger', 'Bulent Ecevit'}",{'t_CENTO1'}
226,frus1969-76v30_d227,frus1969-76v30,historical-document,1975-05-29,1975,227. Memorandum of Conversation,"Source: National Archives, RG 59, Records of Henry Kissinger, 1973–1977, Entry Nodis. The meeting was held at Ambassador Firestone’s residence. Kissinger and Ford were in Brussels for a North Atlantic Council meeting. They had met with Caramanlis and Bitsios earlier; see Document 50.",[],[],Brussels,Gerald R. Ford,[],[],"{'Erbakan Necmettin', 'Demirel Suleyman', 'Esenbel Melih', 'Brent C. Scowcroft', 'Arthur Hartman', 'III Makarios', 'A. Andrei Gromyko', 'A. Henry Kissinger', 'Bulent Ecevit'}","{'t_CSCE1', 't_NATO1'}"
227,frus1969-76v30_d228,frus1969-76v30,historical-document,1975-06-19,1975,228. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 282, Memoranda of Conversations, Presidential File, June 1975. Confidential. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'Kurt Waldheim', 'Brent C. Scowcroft', 'Benjamin Rosenthal S.', 'Denktash Rauf', 'Andreas Papandreou', 'Clerides Glaufkos', 'Georgios Mavros', 'Bitsios Dimitrios', 'Ford Gerald R.', 'Charles W. Whalen', 'Brademas John', 'Paul S. Sarbanes', 'Dante Fascell', 'III Makarios', 'Hamilton Herbert Lee', 'Demirel Suleyman', 'A. Henry Kissinger', 'Bulent Ecevit'}","{'t_CENTO1', 't_FY1', 't_NATO1'}"
228,frus1969-76v30_d229,frus1969-76v30,historical-document,1975-06-23,1975,229. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 282, Memoranda of Conversations, Presidential File, June 1975. Secret; Nodis. The meeting was held in the Cabinet Room at the White House.",[],[],Washington,Gerald R. Ford,[],[],"{'Brademas John', 'J. Joseph Sisco', 'Bulent Ecevit', 'Andreas Papandreou', 'Paul S. Sarbanes', 'Constantine Karamanlis', 'Dante Fascell', 'Clerides Glaufkos', 'Demirel Suleyman', 'James Schlesinger', 'Brent C. Scowcroft', 'Ford Gerald R.', 'A. Henry Kissinger', 'Benjamin Rosenthal S.', 'Hamilton Herbert Lee', 'Donald H. Rumsfeld', 'Charles W. Whalen', 'Denktash Rauf'}","{'t_FY1', 't_NATO1'}"
229,frus1969-76v30_d230,frus1969-76v30,historical-document,1975-06-26,1975,230. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 13, 6/26/75. Confidential. The meeting was held in the Cabinet Room at the White House.",[],[],Washington,Gerald R. Ford,[],[],"{'Brademas John', 'Anderson B. Robert', '(Tip) O’Neill P. Thomas', 'Constantine Karamanlis', 'Albert B. Carl', 'Hays Wayne', 'Dante Fascell', 'J. McCloskey Robert', 'J. John Rhodes', 'Demirel Suleyman', 'Donald H. Rumsfeld', 'Paul S. Sarbanes', 'Brent C. Scowcroft', '(Bill) Clements Jr. William', 'A. Henry Kissinger', 'Hamilton Herbert Lee', 'E. Morgan Thomas', 'Bulent Ecevit'}",{'t_AHEPA1'}
230,frus1969-76v30_d231,frus1969-76v30,historical-document,1975-07-16,1975,231. National Security Study Memorandum 227,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box 316, National Security Council, NSSM. Secret. Copies were sent to the Chairman of the Joint Chiefs of Staff and the Director of the National Security Agency.",['Brent C. Scowcroft'],[],Washington,Gerald R. Ford,[],[],{'Brent C. Scowcroft'},"{'t_NSC1', 't_NATO1'}"
231,frus1969-76v30_d232,frus1969-76v30,historical-document,1975-07-21,1975,232. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 282, Memoranda of Conversations, Presidential File, July 1975. Confidential. The meeting was held in the Cabinet Room at the White House. The List of Participants does not include the names of the congressmen who attended the meeting.",[],[],Washington,Gerald R. Ford,[],[],"{'Constantine Karamanlis', 'J. John Rhodes', 'James Schlesinger', 'Brent C. Scowcroft', 'Colonel Kennedy Richard T.', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Benjamin Rosenthal S.'}",set()
232,frus1969-76v30_d233,frus1969-76v30,historical-document,1975-07-31,1975,233. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 14, Ford Administration. Secret; Nodis. The meeting was held at the Ambassador’s residence. President Ford and Secretary Kissinger were in Helsinki for CSCE talks.",[],[],Helsinki,Gerald R. Ford,[],[],"{'(Mike) J. Mansfield Michael', 'D. Hugh Scott', 'Hays Wayne', 'Demirel Suleyman', 'Kurt Waldheim', 'Arthur Hartman', 'Brent C. Scowcroft', 'III Makarios', 'Col. George Lt. Papadopoulos', 'Bulent Ecevit'}","{'t_UN1', 't_NATO1'}"
233,frus1969-76v30_d234,frus1969-76v30,historical-document,1975-08-20,1975,234. Paper Prepared in Response to National Security Study Memorandum 227,"Source: National Archives, RG 59, S/S–I Files: Lot 80 D 212, Box 503, NSSM 227. Secret; FRD. An August 20 memorandum from Jeanne Davis transmitted the paper to the Secretary of Defense, the Deputy Secretary of State, and the Directors of Central Intelligence and the National Security Agency, stating that it had been prepared by an NSC interagency group chaired by the Under Secretary of State for Political Affairs in response to NSSM 27. A copy was also sent to the Chairman of the Joint Chiefs of Staff. NSSM 27 is printed as Document 231.",[],[],Washington,Gerald R. Ford,[],[],set(),"{'t_DCA1', 't_NSSM1', 't_NATO1', 't_C1'}"
234,frus1969-76v30_d235,frus1969-76v30,historical-document,1975-08-27,1975,235. Memorandum From Acting Director of Central Intelligence Walters to the President’s Assistant for National Security Affairs (Kissinger),"Source: Ford Library, NSC Institutional Files (H-Files), Box H-37, NSSM 227. Secret; No Foreign Dissem. Sent to the attention of Jeanne Davis.","['A. General Lieutenant Vernon Walters', 'A. General Lieutenant Vernon Walters']",['A. Henry Kissinger'],Washington,Gerald R. Ford,[],[],"{'A. General Lieutenant Vernon Walters', 'Clerides Glaufkos', 'Crawford R. William', 'A. Henry Kissinger', 'B. Macomber William'}",{'t_NSSM1'}
235,frus1969-76v30_d236,frus1969-76v30,historical-document,1975-09-23,1975,236. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 274, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton on September 27 and approved in S on October 11. The meeting was held in the Turkish Foreign Minister’s suite at the Waldorf Astoria. Kissinger was in New York to attend the UN General Assembly. Kissinger met with Greek Foreign Minister Bitsios the next day; see Document 185.",[],[],New York,Gerald R. Ford,[],[],"{'Brademas John', 'Andreas Papandreou', 'Erbakan Necmettin', 'Demirel Suleyman', 'Clerides Glaufkos', 'Kurt Waldheim', 'Esenbel Melih', 'Arthur Hartman', 'III Makarios', 'Ford Gerald R.', 'M. Nixon Richard', 'Bulent Ecevit', 'Denktash Rauf'}","{'t_UN1', 't_NATO1', 't_RPP1'}"
236,frus1969-76v30_d237,frus1969-76v30,historical-document,1975-09-25,1975,237. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 15, Ford Administration. Administratively Confidential. The meeting was held in the Cabinet Room of the White House. Attached is a list of additional participants and those who were not able to attend. Ford, Rockefeller, and Morton had met the previous morning with Republican Congressional leaders. (Memorandum of conversation, September",[],[],Washington,Gerald R. Ford,[],[],"{'Brademas John', '(Mike) J. Mansfield Michael', 'Anderson B. Robert', '(Tip) O’Neill P. Thomas', 'Albert B. Carl', 'Demirel Suleyman', 'Brent C. Scowcroft', 'Ford Gerald R.', 'A. Henry Kissinger', 'Joseph Luns M.A.H.', 'Bulent Ecevit', 'A. Nelson Rockefeller'}","{'t_NATO1', 't_AHEPA1'}"
237,frus1969-76v30_d238,frus1969-76v30,historical-document,1975-11-05,1975,238. Telegram From the Embassy in Turkey to the Department of State,"Source: Ford Library, National Security Adviser, Presidential Country Files for Middle East and South Asia, Box 34, Turkey, Exdis to Secretary of State 2. Confidential; Immediate; Exdis. Repeated to Athens, Nicosia, Istanbul, Adana, and Izmir.",['B. Macomber William'],[],Ankara,Gerald R. Ford,['the Embassy in Turkey'],['the Department of State'],"{'B. Macomber William', 'Demirel Suleyman'}","{'t_CDI1', 't_USG1', 't_FonMin1', 't_GOT1'}"
238,frus1969-76v30_d239,frus1969-76v30,historical-document,1976-01-14,1976,239. Report Prepared in the Bureau of Intelligence and Research,"Source: Ford Library, National Security Adviser, NSC Staff for Europe, Canada, and Ocean Affairs, Convenience Files, 1974–77, Box 27, Turkey 1976 1, NSC. Secret; Exdis. Prepared by Charles Hartley and approved by Peter Tarnoff.",[],[],Washington,Gerald R. Ford,[],[],"{'B. Macomber William', 'Alexei Kosygin N.', 'Demirel Suleyman'}","{'t_CSCE1', 't_USSR1', 't_NATO1'}"
239,frus1969-76v30_d240,frus1969-76v30,historical-document,1976-03-24,1976,240. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 275, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Harmon Kirby and cleared in S on July 14. The meeting was held in the Secretary’s conference room.",[],[],Washington,Gerald R. Ford,[],[],"{'J. Joseph Sisco', 'Brademas John', '(Bill) Clements Jr. William', 'Esenbel Melih', 'Arthur Hartman', 'A. Henry Kissinger', 'B. Macomber William'}","{'t_MFA1', 't_ExIm1', 't_NSC1', 't_NATO1', 't_FMS1', 't_FRG1', 't_EURSE1'}"
240,frus1969-76v30_d241,frus1969-76v30,historical-document,1976-03-24,1976,241. Memorandum of Conversation,"Source: Ford Library, National Security Adviser, Memoranda of Conversations, Box 15, Ford Administration. Secret;Nodis. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'(Bill) Clements Jr. William', 'Esenbel Melih', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'B. Macomber William', 'Denktash Rauf'}",{'t_NATO1'}
241,frus1969-76v30_d242,frus1969-76v30,historical-document,1976-03-26,1976,242. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 275, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Hartman and approved in S on April 30. The meeting was held in the Secretary’s office.",[],[],Washington,Gerald R. Ford,[],[],"{'Esenbel Melih', 'B. Macomber William', 'Arthur Hartman', 'A. Henry Kissinger'}",{'t_NATO1'}
242,frus1969-76v30_d243,frus1969-76v30,historical-document,1976-07-29,1976,243. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 283, Memoranda of Conversations, Presidential File. Secret; Nodis. The meeting was held in the Oval Office.",[],[],Washington,Gerald R. Ford,[],[],"{'Demirel Suleyman', 'Kurt Waldheim', 'Esenbel Melih', 'Brent C. Scowcroft', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Bulent Ecevit'}","{'t_ICJ1', 't_UN1', 't_CIA1', 't_NATO1'}"
243,frus1969-76v30_d244,frus1969-76v30,historical-document,1976-07-29,1976,244. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 276, Memoranda of Conversations, Chronological File. Secret; Nodis. Drafted by Eagleton and cleared in S on August 27. The meeting was held in the Secretary’s office. This meeting followed a luncheon that took place in the Secretary’s dining room at 1 p.m. (Memorandum of conversation; ibid.)",[],[],Washington,Gerald R. Ford,[],[],"{'Clerides Glaufkos', 'Arthur Hartman', 'Esenbel Melih', 'Bitsios Dimitrios', 'III Makarios', 'Ford Gerald R.', 'A. Henry Kissinger', 'Hasan Isik', 'Bulent Ecevit'}","{'t_RPP1', 't_EURSE1'}"
244,frus1969-76v30_d245,frus1969-76v30,historical-document,1976-08-14,1976,245. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 276, Memoranda of Conversations, Chronological File. Confidential; Nodis. The meeting was held at the Waldorf Towers, where Kissinger stayed while attending a UN Security Council session. He met with Greek Foreign Minister Bitsios earlier that morning; see Document 67.",[],[],New York,Gerald R. Ford,[],[],"{'Bulent Ecevit', 'Andreas Papandreou', 'Constantine Karamanlis', 'J. McCloskey Robert', 'Demirel Suleyman', 'C. Habib Philip', 'Esenbel Melih', 'Bitsios Dimitrios', 'III Makarios', 'A. Henry Kissinger', 'Alexis Johnson U.'}","{'t_UK1', 't_ICJ1', 't_DCA1'}"
245,frus1969-76v30_d246,frus1969-76v30,historical-document,1976-09-29,1976,246. Memorandum of Conversation,"Source: Library of Congress, Manuscript Division, Kissinger Papers, Box CL 277, Memoranda of Conversations, Chronological File. Secret. Drafted by Ledsky and cleared in S on October 3. The meeting was held in the Secretary’s suite at the Waldorf Astoria. Kissinger was in New York to attend the UN General Assembly session.",[],[],New York,Gerald R. Ford,[],[],"{'C. Habib Philip', 'Esenbel Melih', 'Arthur Hartman', 'Bitsios Dimitrios', 'A. John Tzounis', 'Ford Gerald R.', 'A. Andrei Gromyko', 'B. Macomber William'}","{'t_UK1', 't_EC1', 't_UN1', 't_ICJ1'}"
246,frus1969-76v30_d247,frus1969-76v30,historical-document,1976-11-08,1976,247. Telegram From the Embassy in Turkey to the Department of State,"Source: National Archives, RG 59, Central Foreign Policy Files, 1976. Confidential. Repeated to Istanbul, Izmir, Adana, Athens, Nicosia, USNATO, USNMR SHAPE, USDOCOSOUTH INTAF Naples, EUCOM, and the Department of Defense.",['B. Macomber William'],[],Ankara,Gerald R. Ford,['the Embassy in Turkey'],['the Department of State'],"{'Eagleburger Lawrence S.', 'B. Macomber William', 'Ford Gerald R.', 'Arthur Hartman'}","{'t_GOG1', 't_DCA1', 't_NATO1', 't_GOT1', 't_USG1'}"
